split,id,label,num_lines,num_nonempty_lines,num_chars,num_tokens,num_unique_tokens,avg_line_length,max_line_length,num_dangerous_api,num_branch_loop,num_pointer_array,num_error_handling,symbol_density,num_risk_lines,max_risk_score,avg_risk_score
train,24622,1,24,10,389,46,23,36.6,73,0,2,20,0,0.17224,5,2.9,2.3
train,24623,1,130,52,2048,185,84,36.904,74,0,10,43,4,0.11035,5,2.9,2.58
train,24624,1,82,34,1440,111,63,39.971,82,0,0,21,5,0.12083,5,2.3,2.3
train,24627,0,192,85,3250,250,85,35.988,86,0,25,45,12,0.10123,5,3.3,2.74
train,24628,0,12,6,242,17,9,38.5,71,0,0,3,0,0.09091,4,1.9,1.25
train,24630,1,196,76,3134,290,121,38.671,75,0,6,261,1,0.19974,5,3.3,2.74
train,24633,1,10,5,162,15,11,30.6,77,0,0,2,0,0.09877,3,1.5,1.033
train,24634,1,26,12,344,31,20,26.583,68,0,3,2,4,0.1686,5,2.3,1.8
train,24636,1,42,20,809,69,36,38.4,158,0,4,16,3,0.11248,5,2.5,2.34
train,24637,1,44,19,659,75,24,32.421,85,4,2,8,0,0.1563,5,5.6,4.26
train,24638,1,118,47,1729,142,66,34.298,82,0,8,42,2,0.12666,5,2.5,2.42
train,24639,1,42,20,895,61,32,42.7,84,0,0,8,2,0.10726,5,2.7,1.9
train,24640,1,44,19,521,60,26,25.158,65,0,3,13,3,0.17274,5,2.3,2.3
train,24641,1,28,13,482,48,21,35,74,0,2,27,0,0.18257,5,3.3,2.62
train,24642,1,34,15,479,68,29,29.733,63,1,1,15,0,0.1524,5,4.1,2.42
train,24643,1,126,54,1930,172,73,33.426,76,0,11,39,3,0.12746,5,3.3,3.3
train,24645,1,524,215,10594,852,267,46.842,80,3,19,124,5,0.14121,5,4.1,3.46
train,24646,1,58,26,1106,121,45,40.346,176,0,2,45,4,0.16817,5,3.5,2.74
train,24647,1,204,85,3460,292,85,38.318,80,1,19,99,7,0.14017,5,5.2,3.6
train,24652,1,186,80,3150,313,119,37.062,94,2,20,56,1,0.09968,5,5.6,3.76
train,24653,1,68,30,1283,129,66,40.533,111,0,7,26,5,0.12237,5,3.3,3.02
train,24656,1,32,16,578,59,30,34.188,69,0,0,19,0,0.1782,5,1.9,1.9
train,24657,1,168,77,3461,273,95,42.779,95,0,24,55,12,0.10806,5,3.7,3.14
train,24658,0,302,146,8555,777,280,56.534,181,0,34,73,3,0.13174,5,3.3,3.06
train,24660,1,141,65,2478,196,63,35.969,93,0,16,110,0,0.12672,5,3.3,2.9
train,24661,1,198,88,3307,283,114,35.341,87,2,16,51,10,0.10191,5,5.2,3.98
train,24662,1,130,56,2218,189,117,37.304,85,0,8,39,3,0.11677,5,3.1,2.18
train,24663,1,136,65,2462,226,120,35.8,79,0,18,25,0,0.11373,5,3.3,2.74
train,24664,1,80,35,1207,137,40,32.229,72,1,4,30,0,0.14913,5,4.1,2.78
train,24665,1,108,47,1404,140,68,27.596,78,0,4,30,9,0.13533,5,3.3,2.98
train,24666,1,28,13,271,25,13,18.769,49,0,1,1,1,0.15867,5,1.5,1.06
train,24667,1,66,29,996,84,41,32.103,75,0,5,13,5,0.12249,5,2.5,1.98
train,24669,1,222,96,4543,395,144,45.021,99,0,26,92,1,0.09267,5,2.5,2.34
train,24670,0,24,12,517,42,20,41.167,69,0,1,12,3,0.1354,5,2.5,1.78
train,24671,0,48,23,902,93,35,37.174,98,0,6,42,0,0.18514,5,3.3,2.42
train,24672,0,236,102,4576,442,176,42.284,103,1,20,70,1,0.09747,5,5.2,3.68
train,24674,0,140,60,2305,172,34,36.1,75,0,12,36,7,0.13275,5,3.3,2.34
train,24675,0,120,54,2193,213,98,38.407,90,1,13,41,10,0.10306,5,5.2,3.44
train,24676,0,212,95,3814,393,152,37.926,77,0,16,108,5,0.12585,5,3.3,2.98
train,24678,0,28,13,384,33,18,27.462,61,0,3,7,1,0.11198,5,1.8,1.54
train,24679,0,22,9,361,25,18,37.778,74,0,0,4,1,0.08033,5,2.3,1.52
train,24680,0,40,20,676,76,31,31.85,57,0,1,33,0,0.16568,5,2.3,2.3
train,24681,0,36,14,624,53,33,42.071,90,0,1,9,0,0.11699,5,3.3,2.02
train,24683,0,22,9,268,23,16,27.444,72,0,1,3,2,0.11194,5,2.2,1.36
train,24684,0,30,12,354,32,18,27.083,50,0,0,9,1,0.12147,5,2.3,1.9
train,24685,0,70,31,1390,109,59,42.613,79,0,3,22,1,0.10791,5,3.3,2.42
train,24686,0,56,25,1050,94,52,39.8,80,0,3,9,2,0.10667,5,1.8,1.62
train,24687,0,18,9,302,22,16,31.667,66,0,2,4,0,0.10265,5,2.5,1.68
train,24689,0,38,18,516,43,25,26.611,69,0,3,6,3,0.1124,5,2.5,2.16
train,24690,0,150,73,2641,155,70,34.137,71,0,11,42,0,0.10186,5,2.9,2.66
train,24691,0,16,7,222,30,20,29.571,77,0,0,6,0,0.11712,5,1.9,1.6
train,24692,0,10,5,147,12,11,27.6,66,0,0,1,0,0.07483,4,1.5,0.975
train,24693,0,46,18,1057,67,39,56.222,77,0,0,16,1,0.08325,5,3.1,1.9
train,24694,0,10,5,170,11,8,32.2,75,0,0,3,0,0.08824,5,1.5,1.22
train,24696,0,82,35,1101,117,40,29.143,69,0,7,9,1,0.14169,5,1.9,1.62
train,24697,0,24,12,489,53,34,38.833,85,0,0,28,0,0.16973,5,2.3,1.98
train,24698,0,180,76,2439,234,106,29.737,79,0,18,44,5,0.11439,5,3.3,3.06
train,24700,0,12,6,187,17,14,29.333,66,0,0,2,1,0.08021,5,1.5,1.08
train,24701,0,10,5,121,10,9,22.4,58,0,0,2,1,0.09917,5,1.5,1.08
train,24702,0,22,10,291,33,15,27,61,0,1,14,0,0.16838,5,1.9,1.8
train,24703,0,148,66,2727,258,105,39.091,95,0,14,95,6,0.14558,5,3.3,3.3
train,24704,1,96,45,1437,105,50,29.822,71,0,9,19,1,0.09812,5,3.3,2.5
train,24705,1,4020,1732,70570,4024,672,38.424,79,0,388,1298,3,0.09843,5,3.3,3.3
train,24706,0,456,185,8437,662,138,43.146,98,0,29,181,7,0.10798,5,2.9,2.58
train,24707,0,12,6,261,15,9,41.667,69,0,0,3,0,0.08046,5,1.5,1.0
train,24708,0,592,268,11544,986,301,40.869,88,2,81,328,7,0.11478,5,5.6,4.14
train,24709,0,230,108,4162,312,78,36.417,76,0,19,66,7,0.11821,5,3.3,3.3
train,24710,0,28,13,288,29,15,20.077,44,0,3,8,3,0.13542,5,3.3,2.5
train,24712,0,90,35,1518,99,59,40.829,77,1,2,17,4,0.08827,5,5.2,2.84
train,24713,0,78,36,1097,104,41,28.333,62,0,3,18,0,0.14676,5,2.9,2.26
train,24714,0,118,47,1852,128,47,36.915,80,0,13,42,0,0.10799,5,2.9,2.58
train,24715,0,8,4,114,12,9,26.75,60,0,0,4,0,0.13158,4,1.9,1.25
train,24717,0,32,15,429,50,28,26.533,72,0,4,14,4,0.11422,5,2.9,2.54
train,24718,0,60,26,994,78,50,35.962,79,0,4,22,2,0.10966,5,3.3,2.7
train,24719,0,70,34,1170,86,42,32.382,72,0,8,30,2,0.12821,5,2.9,2.5
train,24721,0,254,111,4282,366,113,36.297,113,0,32,124,5,0.14176,5,3.3,3.3
train,24722,0,38,18,556,44,20,28.833,72,0,2,12,2,0.1205,5,3.3,2.08
train,24723,0,134,56,1979,190,96,32.964,79,0,8,25,6,0.09702,5,3.3,2.7
train,24724,0,72,30,1002,94,40,31.033,74,0,4,24,4,0.14371,5,3.3,2.34
train,24725,0,22,11,392,34,25,33.727,67,0,0,0,0,0.09949,3,0.8,0.667
train,24729,0,48,24,810,83,49,31.792,63,1,5,26,1,0.11111,5,5.5,3.5
train,24731,1,110,55,1312,171,50,21.873,87,0,3,17,0,0.24085,5,2.3,2.3
train,24733,1,98,43,1799,137,66,39.581,79,0,4,30,4,0.10561,5,2.9,2.42
train,24734,1,80,35,1139,84,37,30.286,77,0,6,8,5,0.12643,5,3.3,2.14
train,24735,1,66,28,980,108,51,32.393,81,0,6,49,0,0.17653,5,3.3,3.14
train,24736,1,2852,1374,60445,4017,613,41.917,98,0,379,1061,53,0.10552,5,3.3,3.3
train,24737,1,34,17,387,31,13,20.824,69,0,4,0,0,0.17571,5,1.4,1.28
train,24738,1,1040,461,19951,1738,376,41.024,214,0,109,505,42,0.13573,5,3.3,3.3
train,24739,0,36,16,607,64,38,35.75,74,0,3,14,0,0.14168,5,2.9,2.3
train,24740,0,30,13,435,44,22,31.231,72,0,1,10,1,0.17471,5,2.3,2.14
train,24741,0,20,10,355,44,29,33.6,75,0,2,8,0,0.15775,5,2.3,1.7
train,24745,0,62,25,1034,121,50,38.28,123,0,2,24,1,0.13346,5,2.3,1.98
train,24746,0,18,9,306,25,17,32.111,47,0,2,9,0,0.11438,5,1.5,1.5
train,24747,0,258,112,5230,491,180,44.402,80,0,9,72,7,0.087,5,3.1,2.54
train,24749,0,28,11,307,23,14,25.455,61,0,2,3,3,0.11075,5,2.9,1.48
train,24750,0,10,5,175,16,8,33.2,61,0,0,9,1,0.2,5,3.1,1.7
train,24751,0,26,12,374,30,20,29.083,61,0,2,8,0,0.12834,5,3.3,2.14
train,24752,0,30,14,405,38,25,26.857,55,0,0,4,2,0.13827,5,1.5,1.44
train,24753,0,32,13,546,33,26,39.615,80,0,0,10,1,0.07326,5,1.9,1.58
train,24755,0,52,23,1170,87,42,48.652,84,0,3,20,2,0.0906,5,2.9,2.34
train,24760,0,46,22,1055,107,31,45.909,69,0,1,67,0,0.17725,5,2.3,2.3
train,24762,0,58,25,693,66,28,25.44,64,0,9,17,3,0.14574,5,3.3,2.58
train,24765,1,10,5,148,14,9,27.8,62,0,0,5,0,0.14189,5,1.5,1.22
train,24766,1,20,9,354,30,22,37.222,64,0,0,9,1,0.11864,5,2.3,1.74
train,24767,1,14,7,196,12,11,26.143,54,0,0,1,0,0.07653,3,1.5,1.033
train,24769,0,92,38,1401,155,75,34.474,66,0,4,34,5,0.12562,5,3.3,2.3
train,24770,1,20,10,190,18,14,17.1,35,0,4,2,2,0.09474,5,3.3,1.56
train,24772,1,48,21,553,44,22,24.095,65,0,6,4,4,0.12658,5,3.3,2.6
train,24773,1,10,5,144,18,12,27,64,0,1,2,0,0.11806,4,1.5,1.025
train,24774,1,34,16,398,35,27,22.812,74,0,3,1,0,0.11055,5,1.8,1.38
train,24775,0,42,16,571,65,37,33.125,79,1,1,25,2,0.17163,5,6.0,2.84
train,24776,0,12,5,118,10,9,21.4,58,0,0,2,1,0.10169,5,1.9,1.16
train,24777,1,96,45,1921,109,48,40.578,74,0,7,29,2,0.09422,5,2.7,2.22
train,24778,1,172,75,2432,225,106,30.147,78,0,5,126,6,0.16036,5,3.3,2.98
train,24779,1,344,142,7883,567,172,53.099,128,0,38,177,1,0.1011,5,2.9,2.9
train,24780,1,1890,791,29554,1773,364,34.975,79,0,198,686,2,0.10841,5,3.3,3.3
train,24781,1,80,35,1053,81,30,27.829,77,0,6,18,7,0.11966,5,3.3,2.56
train,24782,1,28,12,640,64,38,51.083,94,0,3,28,2,0.15313,5,1.9,1.88
train,24783,1,410,178,8148,650,184,43.478,104,0,37,247,8,0.13218,5,3.3,3.22
train,24784,0,28,14,360,37,17,23.786,64,0,4,8,5,0.15556,5,3.3,2.86
train,24785,0,164,73,3018,246,70,39.11,111,0,12,89,6,0.13585,5,3.3,3.14
train,24786,0,12,6,261,15,9,41.667,69,0,0,3,0,0.08046,5,1.5,1.0
train,24788,0,26,12,384,32,20,29.917,69,0,2,7,0,0.11198,5,2.9,1.62
train,24789,0,86,34,1346,97,50,37.088,79,0,3,18,5,0.11293,5,2.3,1.98
train,24791,1,48,48,1962,184,71,39.896,77,0,7,42,5,0.1106,5,2.9,2.3
train,24792,1,327,123,6117,650,189,47.081,83,0,30,189,5,0.12621,5,3.3,2.98
train,24793,1,26,13,613,45,17,45.231,82,0,4,10,3,0.11256,5,2.5,2.42
train,24795,1,96,44,1677,132,43,35.955,109,2,14,44,2,0.12522,5,5.2,3.82
train,24796,1,16,6,172,11,9,26.167,71,0,0,4,1,0.08721,4,2.3,1.35
train,24797,1,298,128,4548,371,95,33.211,70,0,30,172,4,0.13456,5,3.3,2.98
train,24798,1,104,44,1559,137,51,33.091,78,0,8,34,5,0.1052,5,2.9,2.3
train,24799,1,96,44,1658,125,31,35.523,84,0,11,33,5,0.11761,5,2.5,2.26
train,24800,1,251,98,4493,357,71,43.296,93,0,25,107,1,0.11396,5,2.9,2.9
train,24801,1,202,98,4393,444,157,42.776,144,0,21,87,7,0.14887,5,3.3,3.14
train,24802,1,36,15,636,76,28,40.067,80,0,2,41,1,0.19497,5,3.3,2.62
train,24803,1,404,183,6795,583,134,34.623,100,3,48,210,6,0.1454,5,5.6,4.3
train,24804,0,286,129,6584,543,134,48.829,122,0,42,88,0,0.14019,5,2.9,2.66
train,24805,0,22,9,351,34,20,36.667,92,0,1,9,3,0.11966,5,2.5,2.1
train,24807,0,60,30,1392,95,38,44.433,81,0,7,21,0,0.11638,5,2.9,2.26
train,24808,0,42,15,659,63,32,41.2,88,0,2,20,2,0.14112,5,2.5,2.18
train,24809,1,80,36,1437,138,75,37.722,82,0,2,18,0,0.119,5,2.5,1.78
train,24810,1,280,120,6053,442,183,48.117,78,0,2,70,16,0.11366,5,2.3,1.98
train,24811,1,105,39,1401,132,57,33.256,79,0,8,25,3,0.14061,5,2.7,2.36
train,24812,1,14,7,296,25,17,40.429,71,0,0,10,0,0.10473,5,1.9,1.44
train,24814,1,24,11,301,29,20,25.273,56,0,0,9,1,0.15282,5,2.3,2.06
train,24816,1,24,11,250,30,12,20.636,55,0,1,4,1,0.168,5,1.9,1.36
train,24817,1,54,25,888,77,20,33.4,64,0,5,32,1,0.17117,5,1.9,1.9
train,24819,1,16,8,323,47,19,38.5,95,0,2,36,2,0.25387,5,3.5,2.1
train,24820,1,36,17,794,67,25,44.647,96,0,2,40,0,0.15869,5,2.9,2.1
train,24821,1,96,47,1278,112,38,25.17,73,1,11,22,5,0.14085,5,5.2,3.2
train,24822,1,43,20,611,48,38,28.45,71,0,3,4,0,0.09984,5,1.5,1.46
train,24823,1,64,31,958,89,40,28.871,90,0,10,19,9,0.14092,5,3.3,2.58
train,24825,1,150,69,2478,207,97,33.754,120,0,12,47,4,0.11057,5,3.3,2.9
train,24826,0,118,54,1701,152,58,29.333,89,0,8,53,3,0.14638,5,2.3,2.3
train,24828,0,184,85,3021,258,87,33.388,91,0,16,63,3,0.12711,5,2.5,2.38
train,24831,1,12,5,164,16,12,30.6,73,0,0,4,3,0.11585,5,2.3,1.38
train,24832,1,46,22,581,60,19,24.364,64,0,12,3,3,0.13769,5,2.3,1.9
train,24833,1,8,4,111,8,7,26,52,0,0,1,0,0.0991,3,1.5,1.033
train,24834,1,242,111,4484,347,74,38.225,84,0,23,109,3,0.11307,5,2.9,2.9
train,24835,1,18,18,689,57,29,37.333,80,0,1,14,1,0.10595,5,2.7,1.74
train,24836,1,88,37,1548,111,58,39.486,70,0,2,25,2,0.10271,5,2.3,2.06
train,24837,1,102,41,1670,155,55,38.268,101,0,6,29,13,0.1515,5,3.7,3.1
train,24838,1,84,37,1441,135,72,36.703,77,0,7,25,5,0.12006,5,3.7,2.82
train,24839,0,18,9,178,24,10,17.889,52,0,4,0,3,0.08427,5,1.0,0.92
train,24840,0,6,3,56,6,6,17,49,0,0,2,0,0.125,3,1.5,1.033
train,24841,0,148,64,2101,184,76,30.531,75,0,18,51,0,0.13089,5,3.3,3.14
train,24843,0,22,11,383,24,16,32.909,75,0,0,3,1,0.08094,5,1.5,1.22
train,24844,0,58,26,1105,109,36,40.308,62,0,0,44,1,0.16199,5,1.9,1.9
train,24845,0,38,18,801,78,50,42.444,74,0,5,10,0,0.12484,5,2.5,2.22
train,24846,0,156,75,2751,240,115,34.613,83,0,15,58,2,0.12505,5,2.9,2.9
train,24848,0,122,55,1953,170,57,33.309,102,1,8,29,6,0.10701,5,3.7,2.7
train,24849,0,154,66,2543,193,77,36.212,80,2,10,18,13,0.09752,5,3.7,2.62
train,24850,0,10,5,107,10,10,19.6,48,0,0,0,1,0.07477,3,0.8,0.8
train,24851,0,160,67,3363,304,164,47.821,82,5,4,63,2,0.10586,5,5.6,5.6
train,24852,0,180,76,2705,238,79,33.237,79,0,24,57,0,0.12643,5,3.3,3.3
train,24854,0,42,19,450,46,22,21.526,63,0,2,13,2,0.09556,5,2.3,2.14
train,24856,0,76,32,1147,101,51,33.5,80,0,6,15,0,0.09939,5,2.9,2.14
train,24857,0,108,43,1599,124,60,34.698,67,0,4,29,2,0.1232,5,2.5,2.02
train,24858,0,36,18,758,47,24,40.167,69,0,0,12,0,0.07652,5,2.3,1.74
train,24860,0,78,29,1232,127,44,39.828,94,0,2,63,2,0.16396,5,2.9,2.34
train,24861,0,24,11,351,33,15,29.818,61,0,1,29,0,0.19943,5,2.3,2.04
train,24862,0,40,18,569,53,40,29.444,79,0,1,6,2,0.10369,5,1.9,1.58
train,24864,0,58,25,749,53,28,27.68,74,0,4,5,3,0.10681,5,2.9,1.98
train,24866,0,56,23,728,64,25,29.261,68,0,4,17,0,0.12912,5,3.3,2.5
train,24867,0,12,6,198,26,23,31.167,76,0,1,3,3,0.11616,5,2.5,1.28
train,24868,0,82,33,1038,93,50,29,76,0,5,8,6,0.11561,5,2.3,1.72
train,24869,0,86,35,1234,114,46,32.829,77,0,7,37,9,0.14587,5,3.3,3.06
train,24870,0,202,97,4158,327,97,40.794,88,0,29,160,2,0.11279,5,3.3,2.9
train,24871,0,48,20,746,63,38,34.95,69,0,3,17,1,0.12064,5,2.9,2.0
train,24873,0,8,4,76,7,6,17.25,41,0,0,2,0,0.13158,4,1.9,1.25
train,24874,0,26,12,486,46,20,38.417,69,0,5,2,3,0.12551,5,1.5,1.44
train,24875,0,92,40,1335,130,56,31.1,66,2,7,45,2,0.12584,5,5.2,3.36
train,24876,0,34,16,486,37,20,28.312,67,0,1,8,2,0.11317,5,3.3,2.18
train,24877,0,36,18,746,43,29,39.5,59,0,1,3,0,0.07909,5,1.5,1.12
train,24878,0,18,8,306,27,15,36.125,75,0,0,1,1,0.07843,4,1.5,0.975
train,24879,0,24,12,215,18,12,16,32,0,3,3,0,0.11163,5,2.3,1.3
train,24882,0,16,7,206,19,13,27.286,48,0,0,4,1,0.11165,5,1.9,1.3
train,24883,0,230,113,3705,266,78,30.761,79,0,33,47,6,0.1004,5,3.3,2.94
train,24884,0,44,19,563,50,30,27.368,73,0,5,12,4,0.10835,5,2.5,2.24
train,24886,1,36,15,595,48,31,37.333,62,0,0,16,0,0.1042,5,1.9,1.58
train,24887,1,458,206,8427,778,218,38.689,139,0,63,132,33,0.12555,5,3.3,3.3
train,24888,1,734,339,14983,1222,297,42.035,122,1,95,364,32,0.12087,5,5.2,3.92
train,24889,1,850,353,16166,1397,379,43.391,141,1,122,416,29,0.13751,5,5.2,3.92
train,24890,1,30,10,263,20,11,23.4,50,0,1,6,1,0.12167,5,1.9,1.56
train,24891,1,48,20,807,75,34,38,84,0,3,32,4,0.15737,5,4.1,2.7
train,24892,1,78,34,1085,117,64,29.647,77,0,7,11,8,0.10323,5,2.5,2.38
train,24893,1,64,25,913,64,36,34,73,0,3,8,7,0.09419,5,2.5,1.86
train,24894,1,58,25,1019,72,41,38.48,70,0,0,19,1,0.08636,5,2.7,2.06
train,24898,1,182,86,3166,276,105,34.709,78,0,19,77,2,0.11971,5,2.9,2.74
train,24900,1,182,78,2835,265,121,34.026,80,0,16,58,8,0.12557,5,3.3,3.14
train,24901,0,150,66,2610,239,93,36.924,80,0,20,45,1,0.09693,5,3.3,3.22
train,24904,1,154,71,2868,219,77,38.239,86,0,14,73,3,0.12971,5,3.3,3.3
train,24905,1,294,130,4952,459,146,35.838,82,0,35,124,16,0.13247,5,3.3,3.3
train,24906,1,316,146,5772,497,188,37.377,78,1,31,112,7,0.11746,5,3.7,3.3
train,24907,1,52,22,656,62,27,27.5,60,0,4,16,2,0.15244,5,2.9,2.1
train,24908,1,90,36,1155,99,45,29.611,79,0,9,26,1,0.14632,5,3.3,3.3
train,24909,0,116,58,2262,220,55,37.017,88,0,4,13,0,0.17949,5,2.3,2.14
train,24910,0,314,140,6028,580,161,40.821,118,0,35,171,7,0.14084,5,3.3,3.3
train,24911,0,36,15,408,42,22,24.867,81,0,2,7,1,0.13235,5,3.3,1.94
train,24912,0,14,7,290,43,21,39.571,78,0,0,2,1,0.19655,5,2.3,1.24
train,24913,0,96,41,1735,170,78,40,94,1,15,30,5,0.11816,5,3.7,3.3
train,24914,0,516,238,13125,1080,262,52.983,171,0,31,323,8,0.10758,5,3.7,3.1
train,24915,0,58,25,1220,96,37,46.52,76,2,2,22,2,0.09918,5,5.2,3.26
train,24916,1,72,32,1300,92,68,38.406,68,0,1,30,0,0.09077,5,2.3,1.9
train,24917,1,38,18,701,55,26,36.889,74,0,1,2,1,0.11127,5,1.8,1.28
train,24919,1,61,26,1066,98,44,38.692,83,0,6,21,6,0.11632,5,2.9,2.3
train,24920,1,274,115,4571,422,133,37.374,74,0,25,103,3,0.10764,5,3.3,3.3
train,24922,0,282,121,4394,359,144,33.992,77,0,34,46,24,0.10514,5,2.9,2.66
train,24923,0,74,30,1166,96,44,36.433,79,0,4,19,2,0.10549,5,1.9,1.64
train,24924,0,28,13,523,40,24,38.154,72,0,1,10,2,0.09943,5,2.5,1.78
train,24925,0,92,45,1279,110,38,26.4,78,0,7,22,4,0.1337,5,3.3,3.14
train,24926,0,40,20,749,83,33,35.5,76,0,3,23,0,0.18158,5,2.9,2.66
train,24927,0,28,12,437,38,22,34.167,71,0,0,8,1,0.09611,5,1.5,1.5
train,24928,0,84,35,1533,148,74,41.429,85,0,5,31,10,0.12068,5,3.3,2.82
train,24929,0,60,25,679,58,25,24.8,50,0,3,10,3,0.11635,5,2.9,2.08
train,24930,0,16,8,360,21,12,43.125,75,0,0,4,1,0.06111,5,1.5,1.22
train,24931,0,108,53,1765,142,38,31.283,80,0,15,19,7,0.15184,5,3.3,3.3
train,24932,0,46,20,735,70,38,34.5,71,0,1,6,2,0.11837,5,1.8,1.56
train,24934,0,30,12,448,41,27,34.917,69,0,0,5,0,0.09821,5,1.5,1.22
train,24936,0,56,25,872,95,37,32.68,79,0,1,52,0,0.20298,5,2.3,2.3
train,24940,0,48,22,994,92,44,43.045,77,0,1,13,0,0.11066,5,2.5,1.94
train,24941,0,28,13,516,54,39,37.615,71,0,1,9,0,0.14147,5,2.9,2.1
train,24942,0,24,11,393,41,28,33.636,79,0,1,9,4,0.10178,5,3.7,2.26
train,24943,0,10,5,181,23,11,34.4,70,0,0,5,0,0.24862,5,2.3,1.54
train,24944,1,190,88,3063,261,56,32.659,66,0,16,19,0,0.17205,5,3.3,2.1
train,24945,1,32,16,559,51,27,33,71,0,1,16,2,0.12165,5,1.9,1.9
train,24946,1,54,22,808,72,39,34.318,69,0,0,12,0,0.11262,5,2.3,1.9
train,24947,1,98,41,1347,134,66,30.488,66,0,6,20,6,0.12695,5,3.3,2.7
train,24948,1,42,18,667,58,34,34.778,80,0,2,6,2,0.10345,5,1.9,1.64
train,24949,1,64,30,1455,124,20,46.4,77,0,2,94,0,0.18557,5,2.3,2.3
train,24951,1,138,59,2270,199,59,36.153,82,0,14,58,3,0.13744,5,2.9,2.62
train,24952,1,36,17,908,66,33,51.353,86,0,2,17,0,0.07709,5,1.5,1.5
train,24954,1,18,18,561,49,20,30.222,64,0,2,4,0,0.1123,5,1.9,1.72
train,24955,1,14,14,412,46,23,28.5,54,0,1,18,0,0.15777,5,2.9,2.18
train,24956,1,26,13,357,34,16,25.538,66,0,4,11,0,0.17087,5,3.3,2.58
train,24957,0,18,8,197,14,12,22.5,59,0,1,1,1,0.11168,5,1.5,1.06
train,24958,1,156,68,2907,202,119,40.471,79,0,6,36,3,0.0977,5,3.3,2.34
train,24959,1,40,15,480,43,20,29.4,58,0,0,10,4,0.13333,5,2.7,2.06
train,24960,1,140,60,2557,189,70,40.3,80,0,13,40,1,0.10911,5,2.9,2.74
train,24961,1,62,28,987,92,46,33.071,72,0,5,23,7,0.11044,5,3.3,2.38
train,24962,1,348,143,6548,488,144,43.364,90,0,20,409,10,0.1631,5,3.3,3.06
train,24963,0,330,159,5176,732,84,30.447,108,0,6,52,0,0.2925,5,2.7,2.38
train,24964,0,126,56,1984,198,79,33.196,100,0,10,27,16,0.1376,5,3.3,2.98
train,24967,1,72,30,865,77,42,26.467,63,0,6,14,7,0.11214,5,2.9,2.4
train,24969,1,22,10,244,20,12,22.3,50,0,1,4,1,0.13115,5,1.9,1.56
train,24970,1,16,8,258,31,24,30.375,69,0,1,8,0,0.16667,5,2.5,1.72
train,24971,1,58,27,745,75,47,25.481,74,0,6,14,3,0.14094,5,2.9,2.28
train,24972,0,726,336,17586,1280,264,50.182,135,0,52,452,5,0.10434,5,3.3,2.9
train,24973,1,110,50,2027,158,67,38.36,78,0,9,31,3,0.10212,5,2.5,2.02
train,24974,1,28,12,368,36,20,28.417,50,0,1,13,1,0.14402,5,2.9,2.1
train,24975,1,26,12,560,52,35,44.583,136,0,1,15,0,0.10893,5,2.5,1.94
train,24977,0,8,4,166,16,10,39.75,92,0,0,1,0,0.09036,3,1.9,1.167
train,24979,1,78,37,985,112,62,24.541,68,0,5,18,6,0.12386,5,3.3,2.6
train,24980,1,18,9,213,20,17,21.778,57,0,2,6,0,0.13146,5,1.5,1.38
train,24981,1,80,35,1468,153,67,39.686,118,0,7,35,1,0.13011,5,2.5,2.1
train,24982,1,492,239,8637,679,224,34.084,87,0,61,113,27,0.12539,5,3.3,3.14
train,24983,1,266,121,4053,285,103,31.306,80,0,24,25,20,0.09302,5,2.5,2.34
train,24984,1,54,24,700,74,34,26.958,67,0,5,3,1,0.16571,5,1.9,1.82
train,24986,0,74,36,882,88,40,22.472,59,0,6,9,10,0.12812,5,3.1,2.44
train,24987,1,44,18,470,39,19,23.722,44,0,3,6,4,0.12766,5,3.3,2.68
train,24988,1,9,9,253,26,17,27.222,56,0,1,7,3,0.12648,5,3.3,2.02
train,24989,1,244,103,3848,312,132,35,80,0,19,38,3,0.10655,5,2.9,2.54
train,24990,0,26,11,361,27,18,30.545,68,0,0,5,2,0.10526,5,2.3,1.66
train,24991,0,28,12,446,44,25,34.917,55,0,0,9,0,0.1278,5,1.9,1.66
train,24992,0,16,8,215,19,12,25,53,0,0,2,1,0.10233,5,1.5,1.08
train,24993,0,24,11,249,26,19,20.545,57,0,2,1,0,0.13655,5,1.5,1.1
train,24994,0,54,27,697,76,41,23.852,78,0,4,27,0,0.15352,5,1.9,1.9
train,24995,0,72,33,1132,116,47,32.152,73,0,5,26,3,0.15106,5,3.3,2.66
train,24996,0,46,20,631,58,34,29.3,75,0,5,19,0,0.14422,5,3.3,2.26
train,24997,0,114,57,1910,190,77,31.526,74,0,15,36,0,0.1356,5,2.9,2.5
train,24998,0,116,54,2094,175,47,36.648,79,0,9,85,0,0.11843,5,1.9,1.9
train,24999,0,50,25,802,63,20,30.12,65,0,10,17,0,0.11596,5,2.9,2.62
train,25000,0,52,21,736,68,41,32.619,89,0,3,6,4,0.13043,5,1.9,1.62
train,25001,0,10,5,127,12,9,23.6,47,0,0,4,1,0.11024,5,2.3,1.38
train,25002,0,220,94,4246,329,142,42.84,78,0,10,88,2,0.12247,5,3.3,3.3
train,25003,0,256,118,3588,307,114,28.246,78,0,29,42,20,0.12124,5,3.3,2.98
train,25004,0,24,10,261,25,14,23.8,47,0,1,4,2,0.13027,5,2.9,1.88
train,25006,0,72,29,1215,102,54,39.448,80,0,1,23,1,0.11523,5,2.3,1.66
train,25008,0,12,4,151,15,10,35,73,0,0,0,1,0.16556,3,1.2,0.933
